CASE-NBR,CASE-NBR-OBLR,MAILG-LVL-CLIENT,MAILG-CDE-CLIENT,NME-FLDS-BORR-CNT,ADRS-FLDS-BORR-CNT,NME-OBLR,NME-ADRS-OBLR-1,NME-ADRS-OBLR-2,NME-OBLR-KEY,NME-ADRS-OBLR-3,NME-ADRS-OBLR-4,ZIP-CDE,RACE-DESC-CDE,SEX-CDE,MRTL-STAT,TAX-EXEMPT-CDE,VET-CDE,DUE-DAY-PYMT,APPLT-TYP-CDE,NET-WORTH-AMT,LN-NBR-LST-ASGD,RCRD-LN-CNT,LN-CNT-EE,LN-CNT-OTC,LN-CNT-INSRD-FO,LN-CNT-DIR-FO,LN-CNT-INSRD-SW,LN-CNT-DIR-SW,LN-CNT-INSRD-RH,LN-CNT-DIR-RH,LN-CNT-INVSTR,LN-CNT-ASSOC,SUSP-CDE-ACCT,DTE-LST-RGSTR-ACCT,RGSTR-TYP-LST-TRNSCTN,SIS-TRF-CDE,EMPL-RELTNSHP-CDE,LRTF-SRVCG-CDE,MAILG-OFC-FSA,MAILG-CDE-FSA,ORGZTN-CDE,DTE-OAC-ESTBD,DTE-OAC-RSLVD,DTE-OAC-MRTM-EFCTV,PREVL-INDCTR,NBR-COMPLNTS
050450002767991,20023,S,19163,1,2,Gregorio Harrison,79 Rockwood Place,Elias Park,0ZSSESZFZL6IE5QVRXVM,Rockford,North Carolina,80403,7,2,2,4,3,23,3,2016890.55,17,04,1,0,0,0,0,1,1,2,2,2,2,2016-06-26,86,O,P,3,U,21111,W,2009-05-01,2005-06-10,2020-12-29,3,N
211950002713161,19115,D,05067,2,3,Kacie Delaney,1262 Commercial Garden,Kindra Atkins,J11FR2BMB0DQNK9GW665,Rolla,New Jersey,33519,7,6,1,2,4,08,3,1910624.93,77,03,1,1,1,1,1,0,0,1,0,0,0,2015-08-09,05,C,L,2,U,01083,D,2003-05-07,2012-05-20,2018-08-05,1,P
010850008243441,21165,D,06073,3,2,King Hines,944 Fargo Point,Keiko Diaz,7373A7JWN74LJ59NP9IO,Nacogdoches,Ohio,96152,6,7,4,4,1,20,1,694326.84,18,02,1,1,1,1,0,0,0,1,1,1,1,2019-03-13,78,H,B,4,V,19119,L,2012-12-23,2016-01-12,2019-01-13,0,F
201090005117661,20097,S,19017,3,3,Verline Campos,960 Summit Estate,Donn Hays,UKJO0A344LFHVMOVX00Y,Cicero,Georgia,10674,6,4,3,2,2,17,6,1842912.53,90,00,1,0,1,0,1,1,1,2,0,0,1,2011-05-12,56,F,X,3,D,20129,Y,2000-07-11,2019-08-30,2019-04-16,3,S
191690004386365,20173,T,01099,1,2,Chuck Mccarty,474 Cherry Lane,Coralie Mathews,Y7G0IOUPA1O30HMMBHY8,Ardmore,Indiana,25086,3,2,1,2,4,17,1,3550184.2,59,01,1,0,0,1,0,1,0,0,2,1,2,2011-07-30,27,G,W,3,U,20197,B,2001-02-04,2018-08-07,2019-04-10,0,U
011030005916881,21047,S,21231,1,3,Bradley Juarez,438 Miraloma Expressway,Rickie Owens,X0ESRDON3N7QVYLTSSOY,Shawnee,Alaska,93045,5,1,4,5,3,05,1,2495375.51,24,01,0,0,1,1,1,1,1,1,0,0,1,2012-10-24,46,S,F,8,D,05001,D,2005-10-29,2012-03-19,2017-11-10,1,T
191210006064003,06001,V,06009,2,3,Eldridge Barnes,93 Marlin Mews,Jeffie Bonner,49V3T2US7Y3REHC7DDDE,Virginia Beach,Colorado,24278,8,7,2,5,3,27,4,2002703.38,64,02,1,0,1,0,0,1,1,0,1,0,1,2016-10-22,31,R,B,7,S,05000,M,2003-02-08,2019-05-25,2017-05-08,4,C
201010001815867,06079,U,20195,3,1,Kayleen Berg,428 Shipley Garden,Myrl Ortiz,09H87TRMF51MWKMMHD9J,Calexico,Illinois,71320,3,2,4,3,1,10,7,1901679.97,22,00,0,0,0,0,0,1,1,0,2,0,1,2014-01-07,65,G,I,8,C,01087,D,2008-01-07,2013-11-17,2016-12-18,4,X
060430005700963,01007,V,05053,1,1,Cristopher Ferrell,450 Clarion Bridge,Noriko White,7AM39P25RA8WQ76SQ39H,Richmond,Indiana,33083,5,7,1,1,4,07,5,1751430.18,21,03,0,1,0,1,0,0,1,1,2,0,1,2020-08-02,58,G,E,3,U,19103,V,2001-03-03,2006-02-10,2019-02-02,1,Q
200830007015713,21091,S,08063,3,3,Lenna Parks,386 Standish Rapids,Ferdinand Luna,DY8ZH7K9GME16Y9XW79F,Winston-Salem,North Carolina,76100,5,2,2,3,3,27,3,385146.03,29,02,0,0,0,0,0,1,0,2,1,2,0,2017-12-04,23,P,X,8,U,19161,R,2009-02-13,2008-01-10,2019-05-07,4,J
191190008609955,05127,U,05019,1,3,Argentina Bernard,1227 Ripley Row,Sebastian Mcdowell,19W1WP3R0ISTBARXJVBP,Norwalk,Illinois,00057,4,1,3,2,2,23,2,582400.92,49,00,0,1,0,1,0,0,1,1,0,2,0,2020-12-30,35,F,A,6,S,21093,O,2010-09-10,2014-10-20,2019-01-27,3,H
210830007915474,05121,V,20165,2,3,Walter Ball,395 Waterloo Trail,Cassi Burch,ZNLLOGLFDV6EOJGHSGVE,Ocala,North Carolina,18173,2,7,1,3,3,09,8,1210875.91,39,04,1,1,0,1,1,0,1,0,2,1,2,2012-04-19,80,Q,F,7,V,01031,R,2012-05-15,2008-11-26,2020-12-19,4,J
212190005004968,08067,U,19115,3,1,Cliff Emerson,970 Penny Freeway,Silas Raymond,ZH39NZE8GTVLL8OAK8TU,Brigham City,Florida,66731,1,2,2,3,2,13,4,1577834.26,53,00,0,0,1,0,1,0,1,2,0,0,0,2012-03-18,76,U,A,5,D,08121,M,2007-08-09,2013-03-02,2017-09-25,0,M
191870004382316,05147,D,08045,1,1,Gaston Richardson,1073 Mendosa Lane,Francene Hansen,67EJN4PRYU18FLZBWPLX,Elgin,Indiana,49043,2,8,1,4,3,24,3,3235215.74,77,05,1,0,0,1,1,0,1,0,1,1,0,2013-02-09,05,W,H,2,C,04007,E,2005-01-03,2015-02-17,2015-12-15,1,K
010990006229909,20141,C,19023,3,2,Dominique Combs,1277 Mission Annex,Shandi Haynes,5INOOJ0WXR2NY5KZH95K,Grand Rapids,West Virginia,64527,5,4,1,3,2,06,5,4341318.79,63,03,0,0,1,1,1,0,1,2,0,1,2,2014-12-14,62,X,H,5,C,20037,F,2012-10-07,2017-07-19,2015-02-20,1,C
010730005168669,21005,C,20191,1,1,Yoshie Burgess,146 Oneida Manor,Mack Merritt,C7ORVGEOI5SEZL5VC5GH,Garden City,Louisiana,20256,8,4,1,4,2,20,4,742356.06,47,03,0,0,1,0,0,0,1,2,2,0,2,2021-05-25,79,D,X,7,S,21199,U,2003-06-18,2016-08-12,2019-03-14,4,C
060550007838130,20067,U,05071,3,2,Naida Schroeder,237 Duncombe Hill,Warren Farrell,047HAIYRW7NC7VIULZDI,Claremont,Mississippi,82958,4,5,2,5,1,22,7,1873400.39,80,00,1,0,1,0,1,0,1,2,2,2,1,2019-02-22,19,W,F,2,D,19149,K,2008-01-05,2007-03-10,2020-11-23,1,X
200530007672206,04011,S,19153,1,1,Keitha Garrett,861 Tomaso Road,Yi Rocha,UCSSEGKSD1MHEXJ83VWS,Conroe,South Dakota,44136,3,7,3,1,1,05,6,4858102.99,61,01,1,0,0,1,0,0,1,2,2,0,1,2012-02-22,55,F,X,7,C,21057,B,2002-01-13,2018-02-10,2019-05-10,1,T
010250004111189,06011,D,21131,3,1,Raelene Alford,1165 Stockton Drive,Romeo Jarvis,LD7IEIC2OIXZU8RBY4OZ,Largo,New Mexico,38277,7,4,4,3,3,11,5,3330891.72,18,04,1,1,1,1,0,1,0,1,2,0,0,2018-01-31,43,G,K,6,V,20153,W,2002-02-05,2005-10-20,2020-12-27,3,A
010970007292106,19101,D,19143,3,3,Eusebio Walls,650 Bellair Annex,Henry Paul,G9NX3VDG56151WDWVK0N,Prescott Valley,Montana,89967,5,1,1,1,3,07,4,1547908.24,78,02,1,1,1,1,1,1,1,0,2,1,1,2014-08-25,69,B,Q,6,U,19003,H,2013-01-06,2009-01-01,2015-05-27,1,N
210990004616654,20081,U,19149,1,2,Timika Hurst,948 Kelloch Ferry,Aron Howard,HPWTQT2BZEBVI3ICZ5X8,Fullerton,Missouri,15144,1,2,4,5,4,26,3,1018796.74,31,00,1,0,1,0,1,1,0,2,0,2,1,2011-05-30,20,A,E,8,U,20191,O,2012-04-27,2019-06-03,2016-08-10,0,K
211850006075807,06077,C,06043,3,1,Clarisa Arnold,108 Ralston Lake,Dann Cline,Y2ENM7FOBTN5JLQK7H0B,New Castle,Tennessee,05619,3,3,4,5,3,27,3,4288987.52,26,02,0,1,0,1,1,1,0,1,2,0,2,2013-12-30,26,H,P,6,D,20025,E,2013-12-18,2011-06-09,2015-04-05,2,L
190030003241358,01000,V,19129,3,2,Jonie Ratliff,218 Annie Pass,Vi Barber,DX5DH6P0YRK2L0DJF4SK,Ontario,Alabama,66903,7,5,1,3,2,18,5,2423081.52,70,02,1,0,0,0,1,1,0,0,2,0,2,2017-04-24,70,I,L,5,V,21147,M,2008-11-21,2018-11-02,2015-11-29,3,B
200770006560706,06095,C,01063,2,2,Raymon Gilliam,1288 Ashton Bend,Marquis Crosby,5685M8I2UFEFAA79NOXD,Covington,Rhode Island,83003,8,1,2,3,1,01,7,2595249.93,39,02,0,0,0,1,1,0,1,1,1,1,2,2016-08-05,65,H,O,6,C,08009,Q,2007-03-06,2013-04-25,2019-08-15,2,T
050030001128500,21153,D,19083,1,3,Providencia Guerrero,346 Pacific Stravenue,Tijuana Coffey,O0HKIMC19JK1Z9VA74Q5,Bryan,Connecticut,93868,5,6,3,3,3,05,6,380760.78,33,03,1,0,1,1,1,1,0,1,0,2,1,2017-05-25,33,K,P,5,S,05125,Q,2003-06-14,2005-11-11,2015-05-01,0,U
050530007906239,01005,C,01105,1,3,Cleo Ball,182 Nantucket Route,Sueann Rojas,GERXDI8B6OAO0D9ME1SF,Broadview Heights,Arkansas,80871,1,7,1,1,4,16,6,2524104.76,64,04,0,0,0,0,0,0,0,0,2,0,2,2013-02-05,10,A,H,3,C,04023,A,2006-11-09,2006-01-22,2017-05-06,0,A
080000006886143,06055,U,20195,2,1,Scotty Dodson,170 Bennington Parkway,Rhona Ware,IZ5ZKS8I27C1N8SPMYW7,Pembroke Pines,Washington,07961,5,7,3,4,3,18,3,2327449.46,72,03,1,0,1,1,0,1,1,2,1,2,0,2017-10-30,22,A,I,6,V,20103,C,2004-12-16,2012-08-10,2016-04-05,0,T
080810001760550,21035,U,08111,2,2,Gerald Hodge,757 Underwood Crescent,Taunya Meyers,PPYQ6J6RAAGYM63O0P6T,Worcester,Michigan,97648,7,4,2,1,3,04,4,2633364.08,18,04,0,1,0,1,1,0,0,2,2,2,1,2021-08-31,24,U,X,5,S,21155,D,2006-01-06,2011-11-25,2015-08-13,4,D
191370007304075,19191,U,21227,3,3,Tonda Pugh,857 Clarence Row,Cassey George,HBQT7J3YZG8WP29XLVWS,Delray Beach,New Mexico,17966,4,1,2,2,3,08,5,2744314.42,11,00,0,0,1,1,0,1,1,2,0,1,2,2020-08-28,78,Z,S,5,U,20007,D,2000-07-14,2017-09-29,2017-11-25,2,D
211130007356878,01041,D,20125,1,2,Rayford French,734 West Halleck Drive,Jewell Whitaker,ZFN0T6TL8S8TEH1B9QYW,West Des Moines,Minnesota,76167,5,3,4,3,1,12,3,1939918.03,63,05,1,0,0,0,0,0,0,0,1,2,1,2015-07-23,40,B,T,3,T,01037,A,2009-06-27,2007-09-27,2016-03-09,4,L
061050001004849,21123,S,08083,1,1,Arnold Glenn,836 Sutro Heights Hills,Maria Clayton,2NSC7RVPBZ268TKVVYH5,Zion,New Hampshire,45405,7,4,4,1,2,17,7,1876266.0,51,00,0,1,0,0,1,1,0,2,0,2,2,2014-06-02,33,J,L,3,T,21225,S,2012-06-08,2008-07-16,2019-12-05,3,N
210910005322742,19083,S,20117,1,3,Elizbeth Delaney,84 Everglade Motorway,Mariano Shields,7PGES9S1MBP76LRYFGI1,Lacey,Nevada,91233,6,2,1,4,4,22,3,1715638.16,46,04,1,1,0,1,1,0,1,1,0,1,2,2017-01-31,73,R,L,2,D,21089,L,2007-12-25,2012-05-31,2016-02-15,0,S
051170005916745,01021,U,20019,1,3,Christoper Morgan,372 Hampshire Court,Garry Cochran,DC9S0ZM7WMDGEFGYYXGH,Pampa,North Carolina,76681,1,5,2,2,1,23,5,3193324.28,22,02,1,0,0,1,1,0,0,0,0,1,2,2017-09-14,20,N,G,2,S,08059,F,2011-03-06,2007-03-27,2019-03-07,4,T
060250002354964,21157,D,06039,3,2,Jacqulyn Wolf,1018 Chester Point,Nicolasa Floyd,K4AI8KC58UE0LGWWCPFL,Durham,Missouri,02197,5,7,3,2,3,03,5,2324466.82,86,03,0,0,0,1,0,0,0,1,1,2,0,2016-12-23,84,F,L,8,U,05037,K,2014-10-12,2016-06-11,2018-02-02,2,N
191610007868688,01061,T,21139,1,2,Kent Lawrence,322 Jessie Crescent,Noel Adams,GU8TN6VCEML8N9RZ5LFW,Oklahoma City,Nebraska,87535,7,6,3,1,4,09,8,1090276.87,81,04,1,1,0,1,1,0,0,2,1,2,0,2013-02-17,26,R,M,8,C,20037,K,2003-10-10,2013-10-18,2015-07-16,2,Q
050650002129006,21137,C,08083,3,1,Buck Lara,994 Calgary Grove,Sherman Foreman,QOIPQBLOH40U4A3GGGG6,Edinburg,Virginia,92577,7,5,1,1,3,05,6,3956893.84,41,01,1,0,1,1,1,0,1,2,1,1,1,2011-11-17,42,J,D,6,U,21169,G,2010-12-31,2018-09-07,2015-04-12,2,X
080550002668301,01013,T,04000,3,3,Julio Leblanc,362 Ada Extension,Nenita Mclean,LY7DZFG58WCXZD7VYJ1M,Vestavia Hills,Rhode Island,35601,6,2,1,2,2,20,7,3957978.75,71,03,0,1,1,0,1,1,0,0,1,1,1,2016-03-29,31,Y,W,4,C,20077,Y,2012-12-20,2015-11-17,2015-04-05,1,Z
011190004528729,08043,D,05103,1,3,Abe Solis,382 Waller Mall,Doloris Guy,AI0QAP8O474MH1ZNC3MY,Novi,Wyoming,81954,3,7,4,3,4,22,8,3722884.69,81,04,0,1,1,1,1,1,1,2,1,0,0,2017-05-18,82,Y,X,3,U,20195,L,2009-10-08,2007-06-17,2017-03-07,1,Q
050330008909333,19131,U,20131,3,1,Andrew Cooke,965 Theresa Road,Alix Puckett,7TC8W1X3HEO5GKRH6TWY,Oviedo,Georgia,48989,1,5,3,5,2,14,3,306975.48,83,04,1,1,1,1,0,1,0,0,2,1,0,2014-07-10,13,M,F,5,V,21043,T,2002-07-26,2006-03-03,2015-01-30,4,N
011230004869768,21035,D,06019,2,2,Erwin Guthrie,438 Palou Parkway,Royal Briggs,8FXOAJ2OHU12JYWSRU3I,Woodburn,Florida,67808,4,8,2,4,2,10,5,3707525.02,11,03,0,1,0,0,1,0,0,0,0,0,1,2013-11-28,85,D,Z,8,V,21035,Y,2002-11-14,2013-09-24,2015-10-06,0,D
200290001593263,20077,T,20091,1,3,Riley Cline,453 Maddux Gardens,Margarett Hill,ONOV66WVS5TUC7VHG1XX,Linden,Indiana,76776,7,8,3,2,3,03,2,924088.22,68,02,1,0,0,0,1,1,0,0,1,2,0,2014-08-29,76,N,U,4,S,20205,S,2010-04-27,2015-06-25,2020-05-22,4,Z
211970004486233,08101,S,21013,1,3,Jenise Harrell,932 Saint Charles Road,Roy Barry,ZVD4DU35UPG67CUWCLXP,Brentwood,Minnesota,01241,1,1,3,2,4,20,2,4244950.74,22,01,0,0,0,0,1,1,0,2,2,1,0,2012-11-12,13,E,L,7,U,19057,R,2008-07-31,2007-09-20,2015-11-12,4,O
011070001773035,21037,U,20173,1,3,Carry Douglas,973 Eve Boulevard,Bryanna Aguirre,BPDISG4FMGGOE0CP08TY,Urbana,Maryland,37833,5,3,2,4,2,03,8,1632884.27,14,05,1,0,0,0,1,1,1,2,1,1,2,2020-06-26,46,C,H,7,S,19047,V,2014-07-19,2007-03-15,2020-01-24,3,T
201970004843924,20119,V,01025,3,1,Gertrud Drake,520 Dogwood Field,Dario Patel,280OVQNXUK0VFRH7CPE4,Loma Linda,Alabama,77229,6,7,4,5,3,20,1,140726.98,88,00,0,0,0,0,0,0,0,0,0,1,2,2015-03-12,02,L,S,4,V,06009,B,2006-10-23,2006-04-25,2017-02-24,2,L
191290006435191,19131,V,20005,2,2,Noble Levy,1177 Palo Alto Mews,Kacy Baker,U5352767T8ORUCC3AKF1,Muskego,Oklahoma,71590,5,3,2,4,1,15,5,2279342.42,39,01,0,0,1,1,0,1,0,0,1,1,0,2020-09-28,58,J,M,7,V,01079,Z,2014-05-31,2005-03-21,2019-09-15,3,Z
210890004231722,06111,S,19071,1,1,Merrill Monroe,758 Payson Heights,Carroll Melendez,OEA2QQ1B77H0L6PLL2ZC,Corcoran,Oregon,41028,8,4,1,3,4,13,8,950435.71,80,02,1,1,0,1,1,0,1,2,2,1,0,2019-01-09,54,V,W,6,S,06103,V,2008-05-24,2017-08-04,2017-01-26,3,H
210270002592802,19119,U,20023,2,1,Crista Thomas,372 Harkness Pine,Jonathon Guzman,UP7PKD0BM31BJJFR2IH7,Colleyville,Rhode Island,74240,2,2,2,3,4,27,2,2571719.95,57,04,0,0,0,0,1,0,1,1,0,2,0,2013-02-01,10,C,L,3,T,19183,U,2000-04-12,2017-08-28,2017-05-03,2,H
050170006222407,20193,V,21039,1,2,Deshawn Rivers,172 Bay Bend,Dallas Young,YNH23REPDYEQCRUXJHNG,Bellwood,Nebraska,18145,3,5,2,4,2,16,1,4471105.73,32,03,0,0,0,1,0,0,1,0,0,1,2,2019-05-21,05,M,Q,8,C,21119,L,2006-01-19,2008-01-09,2018-11-09,0,Z
190590004248028,20099,D,05123,1,2,Rolf Compton,292 Juanita Bridge,Lorenzo Aguirre,H0QTORX1ZQNJZ54A8MDG,Plant City,California,41966,2,7,2,5,2,18,7,2452615.08,81,00,0,0,0,1,1,0,0,0,2,0,1,2012-08-06,68,D,Z,2,V,20009,O,2001-04-25,2015-10-01,2019-12-20,4,U
212110005458390,08109,S,19141,3,1,Cecil Nicholson,524 Caledonia Heights,Berneice Melton,YSDKJEZW7XEMUXXKF07R,Plainview,Massachusetts,31362,8,4,1,1,1,21,2,4379382.72,22,00,0,1,0,1,0,0,1,1,0,2,0,2014-09-03,25,X,R,6,U,20061,J,2003-12-21,2006-08-29,2015-10-26,4,N
210290006555189,21239,U,01115,1,1,Willia Talley,1158 Milan Terrace,Antonia Atkins,X4R5YODUP7EYYX9GGOW8,Memphis,Massachusetts,26378,1,3,1,1,3,02,4,4182573.79,37,01,1,1,1,0,0,0,1,0,1,1,2,2018-03-25,76,T,G,4,V,08033,X,2002-09-06,2016-02-14,2020-04-05,4,H
201670001452788,20027,C,20009,1,1,Felicidad Marquez,1358 Houston Expressway,Barry Fowler,O7PX88AE55MT8Y1NGUZ5,Rolla,Florida,59179,7,6,1,3,3,14,8,3203405.51,73,03,1,0,1,1,1,0,1,1,1,2,2,2014-04-28,76,A,P,6,S,21105,E,2000-10-04,2012-04-15,2017-11-24,1,J
211750003227029,21201,U,20143,1,1,Elfrieda Marsh,25 Sparta Walk,Christoper Justice,DRNLN4TFR1DY2RW4YFGY,Hot Springs,Idaho,47458,7,7,4,2,4,07,4,2876367.73,47,01,1,1,1,1,1,0,0,1,0,1,2,2013-07-30,46,U,R,7,T,20061,B,2012-06-27,2013-11-23,2019-07-08,4,F
010770003689177,21119,D,05037,1,2,Maddie Bonner,1254 Pontiac Expressway,Florencia Baxter,6EA9GOEWGG7G8NX2KPG0,Detroit,North Dakota,12749,8,5,4,3,1,15,7,2009918.94,85,00,1,0,1,1,0,0,1,1,0,2,0,2019-05-07,15,J,N,7,T,05091,K,2011-07-24,2011-09-30,2019-07-19,1,B
050550008398292,19051,C,01005,2,1,Karine Mcguire,932 Santa Paula Turnpike,Arcelia Owens,J9UTJF78K7HVCWK8E0ZS,Davis,Illinois,04879,7,5,3,4,1,09,6,4721328.86,34,02,1,0,1,0,0,0,1,0,1,0,2,2017-05-16,71,T,P,2,U,04023,C,2003-02-03,2013-03-27,2015-02-28,3,U
061030004726782,21097,T,08039,1,3,Ruthanne Parker,927 Oriole Trail,Tennie Decker,658ZNTF7KJLZCZWAK4AP,Schenectady,Minnesota,52462,6,1,3,5,4,04,1,2090214.28,16,04,0,0,1,1,1,0,1,2,0,0,1,2018-02-10,81,K,Q,8,C,01009,T,2011-07-30,2014-04-28,2015-03-19,3,G
190670003396838,19139,T,01105,3,1,Jacquetta Vega,599 Dr Carlton B Goodlett Walk,Beckie Vincent,HN01BZHH2HEKUDVAUE17,Plano,New Mexico,93702,4,3,2,3,1,28,1,1263481.79,75,02,0,0,0,1,0,0,1,2,1,1,2,2013-04-17,48,B,C,8,V,05089,N,2011-05-29,2018-11-10,2016-01-21,1,Q
200110006147144,05015,C,20059,2,1,Melania Curry,1360 Brooklyn Ferry,Walker Juarez,FG5RHCDCK0SW7GHBQLIC,Romeoville,Vermont,23157,2,4,1,1,1,25,8,1331070.91,44,04,1,0,1,1,0,1,1,2,0,2,2,2011-03-21,09,F,N,3,U,20161,V,2000-08-14,2009-07-11,2015-05-26,1,O
201610003873422,08021,C,20005,3,3,Belkis Stokes,164 Cargo Viaduct,Page Phillips,9G8DLRZ7LB1N1NHNV9W4,Santa Cruz,Utah,19347,6,8,3,3,2,09,4,3004607.68,71,01,1,1,0,1,0,1,0,2,0,0,1,2011-09-10,23,G,M,5,D,19175,D,2008-03-27,2016-03-31,2017-04-29,1,X
010930005783313,20077,C,19071,1,1,Jacqui Leblanc,570 Danton Green,Allen Adams,P6S75A7KTBB91A2R7Y49,Sugar Land,Utah,21185,8,6,1,3,4,11,6,435847.11,89,04,1,1,0,1,0,1,1,2,1,1,1,2016-06-22,50,F,G,6,S,08017,C,2009-06-19,2014-06-05,2018-01-02,4,L
080130006693214,08045,D,19007,3,1,Markus Sharp,502 Jasper Extension,Columbus Chase,5H2HKAHECFYNJCI526VH,Milwaukie,Massachusetts,18578,1,3,4,3,3,14,1,2425692.99,83,01,1,0,0,1,0,0,1,2,1,2,2,2011-07-09,19,D,A,2,V,20191,H,2013-07-26,2018-10-12,2020-11-04,1,V
060070007355709,01025,T,06000,3,2,Sabine Owen,373 Rutledge Run,Melodi Valenzuela,XOVSJJJNFKUKT4A493AV,Charleston,Kentucky,53298,4,3,4,1,2,28,6,1331474.68,40,00,1,1,0,1,1,1,0,0,0,2,0,2019-07-09,87,W,C,6,S,05041,U,2013-10-29,2014-12-29,2019-12-05,0,Y
201030001535680,05081,S,19037,2,1,Van Rosario,764 Wheat Trail,Latina Romero,N7N6FAZ880W5DY42ORJD,Clarksville,Hawaii,22907,6,4,3,5,2,07,6,2149200.29,22,03,0,1,1,0,1,1,0,1,0,2,0,2016-07-27,72,L,J,5,C,19119,O,2004-02-01,2008-08-17,2015-07-09,1,H
200630005805638,20177,U,01083,1,1,Reggie Jenkins,275 Goethe Route,Carol Wilcox,LEG4C1SZMSOGACWVZSIU,Calumet City,Utah,59796,2,7,2,4,1,15,4,317100.79,47,00,1,1,1,0,0,0,1,1,1,2,0,2015-04-30,61,H,M,8,U,08039,R,2008-09-15,2013-02-02,2020-04-15,0,G
080690005571880,21233,U,06075,3,2,Gerald Tyson,115 Channel Lake,Gema Glass,UWI2VJC3JIZBG2I7UDB2,South St. Paul,New Jersey,76282,3,2,2,2,1,08,6,3307823.13,59,03,0,1,0,1,1,1,0,1,2,2,1,2013-05-05,70,G,B,7,U,19123,E,2002-05-21,2008-03-26,2018-07-09,1,H
201770007334563,21041,U,08031,2,2,Boris Mckinney,21 Anglo Avenue,Lilliam Brock,SUE2HZD5SE5H948KSPMD,Plantation,Minnesota,20341,8,6,2,5,3,14,7,1756362.25,70,02,1,1,1,0,0,0,0,1,0,2,2,2020-06-23,49,H,O,5,V,06093,D,2012-12-02,2008-09-09,2020-10-19,2,D
010750006028033,05117,V,20000,1,3,Laurence Reese,1152 Eutaw Pass,Ronni Castillo,F72YJ5XDMXOBY2KXMHE9,Los Angeles,Virginia,86738,2,2,4,5,3,20,3,3650202.03,63,03,1,0,0,1,1,0,1,0,1,2,1,2014-12-11,20,R,T,4,U,20137,J,2001-09-18,2014-07-31,2018-10-28,1,C
200570006941678,08069,D,01017,3,3,Maryrose Estes,990 Beaumont Extension,Tamekia Lawson,6ASEJNDJM9OB7KTDTET2,Lemon Grove,Texas,17162,1,5,1,4,4,13,2,2434763.64,86,01,1,0,1,0,0,1,1,0,2,2,2,2018-08-30,17,Z,Q,5,V,21021,W,2009-11-18,2017-07-20,2017-04-24,4,A
202010005076766,21031,T,19071,2,3,Jefferson Underwood,1046 Reposa Gardens,Enoch Walters,RZUGO5TDMELKB04WLN7B,Safety Harbor,New Hampshire,87914,4,1,3,1,3,19,8,4981161.68,58,01,0,1,1,0,0,1,1,2,2,0,2,2017-11-22,24,J,R,3,U,05067,F,2003-01-04,2009-11-10,2020-08-28,0,D
061070004379755,01113,C,05095,2,3,Ty Charles,1006 Ceres Lodge,Aleida Sandoval,5G8R0X0XCVEPZC30K3IM,Owatonna,Vermont,78011,1,2,1,2,2,20,4,2148064.2,63,01,1,1,0,1,1,1,0,1,0,2,2,2018-09-08,81,S,H,4,C,06033,R,2006-12-28,2016-03-01,2016-01-23,4,S
060000008113397,20083,C,19197,2,2,Florentina Benton,86 Hastings Viaduct,Illa Roy,4S5NPIUTIJC7A6IM3F2R,Warren,Alaska,23412,8,2,1,2,1,08,7,1501515.64,68,03,1,1,0,1,0,1,1,1,2,0,0,2013-07-09,67,X,L,7,U,01015,L,2008-03-31,2012-03-08,2020-04-01,2,H
060990005994586,19087,C,20113,2,2,Sharell Ashley,962 Alabama Ferry,Casimira Barrera,Y6I2QJ579ZZVH88HJ2XX,North Platte,Maine,67428,8,7,1,3,3,01,2,4012667.03,23,00,0,1,0,1,1,1,1,2,0,0,2,2013-05-30,41,L,S,3,U,08087,K,2003-09-24,2009-04-21,2015-09-28,0,H
210510001680272,04015,C,19039,3,2,Shavon Landry,1128 Texas Hills,Vennie Curtis,CHGNDCAT11CMN8W8UJDJ,Haverhill,North Dakota,73717,1,6,2,3,3,14,2,377719.18,25,04,0,0,0,1,0,1,0,0,0,1,2,2019-02-08,72,B,M,8,D,19035,Z,2001-03-19,2007-06-18,2015-04-11,0,K
080870003113514,19089,T,05021,1,2,Thurman Graham,631 Anderson Freeway,Man Holman,SAP1R1557OBBR76ISBME,Bellaire,Mississippi,21379,3,8,4,1,2,21,4,1309106.52,32,02,0,0,1,0,0,1,0,1,2,2,0,2014-02-23,69,N,J,8,U,05053,Y,2002-04-27,2019-08-28,2017-01-22,1,O
010630002758741,05007,V,06029,3,1,Calvin Carson,466 Duncan Stravenue,Edgardo Charles,OVO5ZVFUHCCMNUO9SAZX,Greenfield,Wyoming,84812,4,2,1,5,2,26,8,3409139.38,10,03,0,1,1,0,1,0,0,2,0,0,2,2019-10-14,15,M,J,3,T,05059,G,2010-07-05,2008-01-30,2020-02-26,2,B
211890007063857,06013,C,01049,1,3,Devona Dillon,557 Moore Expressway,Maryln Aguilar,MXHRSBOEDNMRYIWRNPJP,Sherwood,Michigan,41597,8,1,2,1,1,04,6,480243.63,82,05,1,0,1,1,0,1,0,0,2,1,1,2018-04-06,04,N,J,4,S,19111,Z,2001-08-16,2010-08-21,2017-06-25,1,T
040120004714453,19193,V,20065,1,2,Jacqualine Zamora,1319 Burnside Canyon,Booker Murphy,PLJH1B8CVG46BA5KXPO1,Beverly,Iowa,00485,8,2,2,5,1,05,1,2805233.18,48,05,0,1,0,0,0,1,0,1,2,2,0,2021-02-16,63,W,L,2,S,21103,Q,2001-01-30,2007-12-30,2016-09-13,4,J
